country,year,nitrous_oxide,agricultural_land,greenhouse_gas_emissions,population_growth,GDP,renewable_electricity,total_population,forest_area,alternative_energy,expenses
Bahrain,2003,,,,,,,778256.0,,,
Bahrain,2002,,,,,,,748324.0,,,
Bahrain,2001,,,,,,,730257.0,,,
Bahrain,2000,,,,,,,711442.0,,,
Bahrain,1999,,,,,,,692133.0,,,
Bahrain,1998,,,,,,,672484.0,,,
Bahrain,1997,,,,,,,652643.0,,,
Bahrain,1996,,,,,,,632756.0,,,
Bahrain,1995,,,,,,,612934.0,,,
Bahrain,1994,,,,,,,593254.0,,,
Bahrain,1993,,,,,,,573755.0,,,
Bahrain,1992,,,,,,,554470.0,,,
Bahrain,1991,,,,,,,535415.0,,,
Bahrain,1990,,,,,,,517418.0,,,
Costa Rica,2020,,,,,,,5123105.0,,,
Costa Rica,2019,,,,,,,5084532.0,,,
Costa Rica,2018,,,,,,,5040734.0,,,
Costa Rica,2017,,,,,,,4993842.0,,,
Costa Rica,2016,,,,,,,4945205.0,,,
Costa Rica,2015,,,,,,,4895242.0,,,
Costa Rica,2014,,,,,,,4844288.0,,,
Costa Rica,2013,,,,,,,4791535.0,,,
Costa Rica,2012,,,,,,,4736593.0,,,
Costa Rica,2011,,,,,,,4679926.0,,,
Costa Rica,2010,,,,,,,4622252.0,,,
Costa Rica,2009,,,,,,,4563127.0,,,
Costa Rica,2008,,,,,,,4501921.0,,,
Costa Rica,2007,,,,,,,4440019.0,,,
Costa Rica,2006,,,,,,,4378172.0,,,
Costa Rica,2005,,,,,,,4315887.0,,,
Costa Rica,2004,,,,,,,4252800.0,,,
Costa Rica,2003,,,,,,,4188610.0,,,
Costa Rica,2002,,,,,,,4122623.0,,,
Costa Rica,2001,,,,,,,4053222.0,,,
Costa Rica,2000,,,,,,,3979193.0,,,
Costa Rica,1999,,,,,,,3901430.0,,,
Costa Rica,1998,,,,,,,3821421.0,,,
Costa Rica,1997,,,,,,,3739421.0,,,
Costa Rica,1996,,,,,,,3656234.0,,,
Costa Rica,1995,,,,,,,3572856.0,,,
Costa Rica,1994,,,,,,,3489152.0,,,
Costa Rica,1993,,,,,,,3405372.0,,,
Costa Rica,1992,,,,,,,3321939.0,,,
Costa Rica,1991,,,,,,,3239414.0,,,
Costa Rica,1990,,,,,,,3158253.0,,,
Eritrea,2020,,,,,,,3555868.0,,,
Eritrea,2019,,,,,,,3498818.0,,,
Eritrea,2018,,,,,,,3445374.0,,,
Eritrea,2017,,,,,,,3396933.0,,,
Eritrea,2016,,,,,,,3365287.0,,,
Eritrea,2015,,,,,,,3340006.0,,,
Eritrea,2014,,,,,,,3323425.0,,,
Eritrea,2013,,,,,,,3296367.0,,,
Eritrea,2012,,,,,,,3252596.0,,,
Eritrea,2011,,,,,,,3207570.0,,,
Eritrea,2010,,,,,,,3147727.0,,,
Eritrea,2009,,,,,,,3083888.0,,,
Eritrea,2008,,,,,,,3005779.0,,,
Eritrea,2007,,,,,,,2926168.0,,,
Eritrea,2006,,,,,,,2880093.0,,,
Eritrea,2005,,,,,,,2831732.0,,,
Eritrea,2004,,,,,,,2763140.0,,,
Eritrea,2003,,,,,,,2653390.0,,,
Eritrea,2002,,,,,,,2547424.0,,,
Eritrea,2001,,,,,,,2461927.0,,,
Eritrea,2000,,,,,,,2392880.0,,,
Eritrea,1999,,,,,,,2356477.0,,,
Eritrea,1998,,,,,,,2322753.0,,,
Eritrea,1997,,,,,,,2291561.0,,,
Eritrea,1996,,,,,,,2264073.0,,,
Eritrea,1995,,,,,,,2157220.0,,,
Eritrea,1994,,,,,,,2042500.0,,,
Eritrea,1993,,,,,,,1981419.0,,,
Eritrea,1992,,,,,,,1921153.0,,,
Eritrea,1991,,,,,,,2039220.0,,,
Eritrea,1990,,,,,,,2149960.0,,,
Faroe Islands,2020,,,,,,,52415.0,,,
Faroe Islands,2019,,,,,,,51681.0,,,
Faroe Islands,2018,,,,,,,50955.0,,,
Faroe Islands,2017,,,,,,,50230.0,,,
Faroe Islands,2016,,,,,,,49500.0,,,
Faroe Islands,2015,,,,,,,48816.0,,,
Faroe Islands,2014,,,,,,,48465.0,,,
Faroe Islands,2013,,,,,,,48418.0,,,
Faroe Islands,2012,,,,,,,48392.0,,,
Faroe Islands,2011,,,,,,,48386.0,,,
Faroe Islands,2010,,,,,,,48410.0,,,
Faroe Islands,2009,,,,,,,48429.0,,,
Faroe Islands,2008,,,,,,,48411.0,,,
Faroe Islands,2007,,,,,,,48361.0,,,
Faroe Islands,2006,,,,,,,48313.0,,,
Faroe Islands,2005,,,,,,,48291.0,,,
Faroe Islands,2004,,,,,,,47989.0,,,
Faroe Islands,2003,,,,,,,47392.0,,,
Faroe Islands,2002,,,,,,,46813.0,,,
Faroe Islands,2001,,,,,,,46245.0,,,
Faroe Islands,2000,,,,,,,45660.0,,,
Faroe Islands,1999,,,,,,,45203.0,,,
Faroe Islands,1998,,,,,,,44865.0,,,
Faroe Islands,1997,,,,,,,44495.0,,,
Faroe Islands,1996,,,,,,,44138.0,,,
Faroe Islands,1995,,,,,,,43805.0,,,
Faroe Islands,1994,,,,,,,44131.0,,,
Faroe Islands,1993,,,,,,,45096.0,,,
Faroe Islands,1992,,,,,,,46005.0,,,
Faroe Islands,1991,,,,,,,46810.0,,,
Faroe Islands,1990,,,,,,,47479.0,,,
Latvia,2020,,,,,,,1900449.0,,,
Latvia,2019,,,,,,,1913822.0,,,
Latvia,2018,,,,,,,1927174.0,,,
Latvia,2017,,,,,,,1942248.0,,,
Latvia,2016,,,,,,,1959537.0,,,
Latvia,2015,,,,,,,1977527.0,,,
Latvia,2014,,,,,,,1993782.0,,,
Latvia,2013,,,,,,,2012647.0,,,
Latvia,2012,,,,,,,2034319.0,,,
Latvia,2011,,,,,,,2059709.0,,,
Latvia,2010,,,,,,,2097555.0,,,
Latvia,2009,,,,,,,2141669.0,,,
Latvia,2008,,,,,,,2177322.0,,,
Latvia,2007,,,,,,,2200325.0,,,
Latvia,2006,,,,,,,2218357.0,,,
Latvia,2005,,,,,,,2238799.0,,,
Latvia,2004,,,,,,,2263122.0,,,
Latvia,2003,,,,,,,2287955.0,,,
Latvia,2002,,,,,,,2310173.0,,,
Latvia,2001,,,,,,,2337170.0,,,
Latvia,2000,,,,,,,2367550.0,,,
Latvia,1999,,,,,,,2390482.0,,,
Latvia,1998,,,,,,,2410019.0,,,
Latvia,1997,,,,,,,2432851.0,,,
Latvia,1996,,,,,,,2457222.0,,,
Latvia,1995,,,,,,,2485056.0,,,
Latvia,1994,,,,,,,2520742.0,,,
Latvia,1993,,,,,,,2563290.0,,,
Latvia,1992,,,,,,,2614338.0,,,
Latvia,1991,,,,,,,2650581.0,,,
Latvia,1990,,,,,,,2663151.0,,,
Paraguay,2020,,,,,,,6618695.0,,,
Paraguay,2019,,,,,,,6530026.0,,,
Paraguay,2018,,,,,,,6443328.0,,,
Paraguay,2017,,,,,,,6355404.0,,,
Paraguay,2016,,,,,,,6266615.0,,,
Paraguay,2015,,,,,,,6177950.0,,,
Paraguay,2014,,,,,,,6090721.0,,,
Paraguay,2013,,,,,,,6005652.0,,,
Paraguay,2012,,,,,,,5923322.0,,,
Paraguay,2011,,,,,,,5843939.0,,,
Paraguay,2010,,,,,,,5768613.0,,,
Paraguay,2009,,,,,,,5702574.0,,,
Paraguay,2008,,,,,,,5645148.0,,,
Paraguay,2007,,,,,,,5590145.0,,,
Paraguay,2006,,,,,,,5534675.0,,,
Paraguay,2005,,,,,,,5476878.0,,,
Paraguay,2004,,,,,,,5416324.0,,,
Paraguay,2003,,,,,,,5353254.0,,,
Paraguay,2002,,,,,,,5286512.0,,,
Paraguay,2001,,,,,,,5211541.0,,,
Paraguay,2000,,,,,,,5123819.0,,,
Paraguay,1999,,,,,,,5026031.0,,,
Paraguay,1998,,,,,,,4923449.0,,,
Paraguay,1997,,,,,,,4818289.0,,,
Paraguay,1996,,,,,,,4711655.0,,,
Paraguay,1995,,,,,,,4603917.0,,,
Paraguay,1994,,,,,,,4495301.0,,,
Paraguay,1993,,,,,,,4386202.0,,,
Paraguay,1992,,,,,,,4277051.0,,,
Paraguay,1991,,,,,,,4167996.0,,,
Paraguay,1990,,,,,,,4059195.0,,,
French Polynesia,2020,,,,,,,301920.0,,,
French Polynesia,2019,,,,,,,299717.0,,,
French Polynesia,2018,,,,,,,297606.0,,,
French Polynesia,2017,,,,,,,295450.0,,,
French Polynesia,2016,,,,,,,293541.0,,,
French Polynesia,2015,,,,,,,291787.0,,,
French Polynesia,2014,,,,,,,289873.0,,,
French Polynesia,2013,,,,,,,288032.0,,,
French Polynesia,2012,,,,,,,286584.0,,,
French Polynesia,2011,,,,,,,285265.0,,,
French Polynesia,2010,,,,,,,283788.0,,,
French Polynesia,2009,,,,,,,282283.0,,,
French Polynesia,2008,,,,,,,280558.0,,,
French Polynesia,2007,,,,,,,278178.0,,,
French Polynesia,2006,,,,,,,274901.0,,,
French Polynesia,2005,,,,,,,271060.0,,,
French Polynesia,2004,,,,,,,267132.0,,,
French Polynesia,2003,,,,,,,263173.0,,,
French Polynesia,2002,,,,,,,259137.0,,,
French Polynesia,2001,,,,,,,255049.0,,,
French Polynesia,2000,,,,,,,250927.0,,,
French Polynesia,1999,,,,,,,246821.0,,,
French Polynesia,1998,,,,,,,242882.0,,,
French Polynesia,1997,,,,,,,239036.0,,,
French Polynesia,1996,,,,,,,235189.0,,,
French Polynesia,1995,,,,,,,231446.0,,,
French Polynesia,1994,,,,,,,227682.0,,,
French Polynesia,1993,,,,,,,223714.0,,,
French Polynesia,1992,,,,,,,219621.0,,,
French Polynesia,1991,,,,,,,215444.0,,,
French Polynesia,1990,,,,,,,211089.0,,,
Singapore,2020,,,,,,,5685807.0,,,
Singapore,2019,,,,,,,5703569.0,,,
Singapore,2018,,,,,,,5638676.0,,,
Singapore,2017,,,,,,,5612253.0,,,
Singapore,2016,,,,,,,5607283.0,,,
Singapore,2015,,,,,,,5535002.0,,,
Singapore,2014,,,,,,,5469724.0,,,
Singapore,2013,,,,,,,5399162.0,,,
Singapore,2012,,,,,,,5312437.0,,,
Singapore,2011,,,,,,,5183688.0,,,
Singapore,2010,,,,,,,5076732.0,,,
Singapore,2009,,,,,,,4987573.0,,,
Singapore,2008,,,,,,,4839396.0,,,
Singapore,2007,,,,,,,4588599.0,,,
Singapore,2006,,,,,,,4401365.0,,,
Singapore,2005,,,,,,,4265762.0,,,
Singapore,2004,,,,,,,4166664.0,,,
Singapore,2003,,,,,,,4114826.0,,,
Singapore,2002,,,,,,,4175950.0,,,
Singapore,2001,,,,,,,4138012.0,,,
Singapore,2000,,,,,,,4027887.0,,,
Singapore,1999,,,,,,,3958723.0,,,
Singapore,1998,,,,,,,3927213.0,,,
Singapore,1997,,,,,,,3796038.0,,,
Singapore,1996,,,,,,,3670704.0,,,
Singapore,1995,,,,,,,3524506.0,,,
Singapore,1994,,,,,,,3419048.0,,,
Singapore,1993,,,,,,,3313471.0,,,
Singapore,1992,,,,,,,3230698.0,,,
Singapore,1991,,,,,,,3135083.0,,,
Singapore,1990,,,,,,,3047132.0,,,
El Salvador,2020,,,,,,,6292731.0,,,
El Salvador,2019,,,,,,,6280217.0,,,
El Salvador,2018,,,,,,,6276342.0,,,
El Salvador,2017,,,,,,,6266654.0,,,
El Salvador,2016,,,,,,,6250510.0,,,
El Salvador,2015,,,,,,,6231066.0,,,
El Salvador,2014,,,,,,,6209526.0,,,
El Salvador,2013,,,,,,,6185642.0,,,
El Salvador,2012,,,,,,,6161289.0,,,
El Salvador,2011,,,,,,,6137349.0,,,
El Salvador,2010,,,,,,,6114034.0,,,
El Salvador,2009,,,,,,,6091188.0,,,
El Salvador,2008,,,,,,,6068099.0,,,
El Salvador,2007,,,,,,,6044131.0,,,
El Salvador,2006,,,,,,,6034436.0,,,
El Salvador,2005,,,,,,,6037817.0,,,
El Salvador,2004,,,,,,,6035655.0,,,
El Salvador,2003,,,,,,,6026849.0,,,
El Salvador,2002,,,,,,,6011275.0,,,
El Salvador,2001,,,,,,,5988095.0,,,
El Salvador,2000,,,,,,,5958482.0,,,
El Salvador,1999,,,,,,,5923852.0,,,
El Salvador,1998,,,,,,,5885083.0,,,
El Salvador,1997,,,,,,,5842638.0,,,
El Salvador,1996,,,,,,,5797140.0,,,
El Salvador,1995,,,,,,,5748195.0,,,
El Salvador,1994,,,,,,,5693038.0,,,
El Salvador,1993,,,,,,,5630987.0,,,
El Salvador,1992,,,,,,,5552206.0,,,
El Salvador,1991,,,,,,,5461070.0,,,
El Salvador,1990,,,,,,,5367179.0,,,
Suriname,2020,,,,,,,607065.0,,,
Suriname,2019,,,,,,,600301.0,,,
Suriname,2018,,,,,,,593715.0,,,
Suriname,2017,,,,,,,587559.0,,,
Suriname,2016,,,,,,,581453.0,,,
Suriname,2015,,,,,,,575475.0,,,
Suriname,2014,,,,,,,569682.0,,,
Suriname,2013,,,,,,,563947.0,,,
Suriname,2012,,,,,,,558111.0,,,
Suriname,2011,,,,,,,552146.0,,,
Suriname,2010,,,,,,,546080.0,,,
Suriname,2009,,,,,,,539987.0,,,
Suriname,2008,,,,,,,533938.0,,,
Suriname,2007,,,,,,,527946.0,,,
Suriname,2006,,,,,,,522023.0,,,
Suriname,2005,,,,,,,516220.0,,,
Suriname,2004,,,,,,,510572.0,,,
Suriname,2003,,,,,,,503780.0,,,
Suriname,2002,,,,,,,495666.0,,,
Suriname,2001,,,,,,,487394.0,,,
Suriname,2000,,,,,,,478998.0,,,
Suriname,1999,,,,,,,470458.0,,,
Suriname,1998,,,,,,,461749.0,,,
Suriname,1997,,,,,,,452887.0,,,
Suriname,1996,,,,,,,443834.0,,,
Suriname,1995,,,,,,,434490.0,,,
Suriname,1994,,,,,,,426548.0,,,
Suriname,1993,,,,,,,422375.0,,,
Suriname,1992,,,,,,,419521.0,,,
Suriname,1991,,,,,,,415981.0,,,
Suriname,1990,,,,,,,412756.0,,,
Uruguay,2020,,,,,,,3429086.0,,,
Uruguay,2019,,,,,,,3428409.0,,,
Uruguay,2018,,,,,,,3427042.0,,,
Uruguay,2017,,,,,,,3422200.0,,,
Uruguay,2016,,,,,,,3413766.0,,,
Uruguay,2015,,,,,,,3402818.0,,,
Uruguay,2014,,,,,,,3391662.0,,,
Uruguay,2013,,,,,,,3381180.0,,,
Uruguay,2012,,,,,,,3371133.0,,,
Uruguay,2011,,,,,,,3361637.0,,,
Uruguay,2010,,,,,,,3352651.0,,,
Uruguay,2009,,,,,,,3344156.0,,,
Uruguay,2008,,,,,,,3336126.0,,,
Uruguay,2007,,,,,,,3328651.0,,,
Uruguay,2006,,,,,,,3322282.0,,,
Uruguay,2005,,,,,,,3317665.0,,,
Uruguay,2004,,,,,,,3313801.0,,,
Uruguay,2003,,,,,,,3310202.0,,,
Uruguay,2002,,,,,,,3306441.0,,,
Uruguay,2001,,,,,,,3300939.0,,,
Uruguay,2000,,,,,,,3292224.0,,,
Uruguay,1999,,,,,,,3278963.0,,,
Uruguay,1998,,,,,,,3262683.0,,,
Uruguay,1997,,,,,,,3245069.0,,,
Uruguay,1996,,,,,,,3226633.0,,,
Uruguay,1995,,,,,,,3208300.0,,,
Uruguay,1994,,,,,,,3189945.0,,,
Uruguay,1993,,,,,,,3171747.0,,,
Uruguay,1992,,,,,,,3153732.0,,,
Uruguay,1991,,,,,,,3135374.0,,,
Uruguay,1990,,,,,,,3117012.0,,,
Aruba,2020,,,,,,,,2.33333333333333,,
Aruba,2019,,,,,,,,2.33333333333333,,
Aruba,2018,,,,,,,,2.33333333333333,,
Aruba,2017,,,,,,,,2.33333333333333,,
Aruba,2016,,,,,,,,2.33333333333333,,
Aruba,2015,,,,,,,,2.33333333333333,,
Aruba,2014,,,,,,,,2.33333333333333,,
Aruba,2013,,,,,,,,2.33333333333333,,
Aruba,2012,,,,,,,,2.33333333333333,,
Aruba,2011,,,,,,,,2.33333333333333,,
Aruba,2010,,,,,,,,2.33333333333333,,
Aruba,2009,,,,,,,,2.33333333333333,,
Aruba,2008,,,,,,,,2.33333333333333,,
Aruba,2007,,,,,,,,2.33333333333333,,
Aruba,2006,,,,,,,,2.33333333333333,,
Aruba,2005,,,,,,,,2.33333333333333,,
Aruba,2004,,,,,,,,2.33333333333333,,
Aruba,2003,,,,,,,,2.33333333333333,,
Aruba,2002,,,,,,,,2.33333333333333,,
Aruba,2001,,,,,,,,2.33333333333333,,
Aruba,2000,,,,,,,,2.33333333333333,,
Aruba,1999,,,,,,,,2.33333333333333,,
Aruba,1998,,,,,,,,2.33333333333333,,
Aruba,1997,,,,,,,,2.33333333333333,,
Aruba,1996,,,,,,,,2.33333333333333,,
Aruba,1995,,,,,,,,2.33333333333333,,
Aruba,1994,,,,,,,,2.33333333333333,,
Aruba,1993,,,,,,,,2.33333333333333,,
Aruba,1992,,,,,,,,2.33333333333333,,
Aruba,1991,,,,,,,,2.33333333333333,,
Aruba,1990,,,,,,,,2.33333333333333,,
Bahrain,2020,,,,,,,,0.89171974522293,,
Bahrain,2019,,,,,,,,0.871794871794872,,
Bahrain,2018,,,,,,,,0.848329048843188,,
Bahrain,2017,,,,,,,,0.82051282051282,,
Bahrain,2016,,,,,,,,0.79589216944801,,
Bahrain,2015,,,,,,,,0.77120822622108,,
Bahrain,2014,,,,,,,,0.75745784695201,,
Bahrain,2013,,,,,,,,0.737662337662338,,
Bahrain,2012,,,,,,,,0.716883116883117,,
Bahrain,2011,,,,,,,,0.698826597131682,,
Bahrain,2010,,,,,,,,0.68241469816273,,
Bahrain,2009,,,,,,,,0.664473684210526,,
Bahrain,2008,,,,,,,,0.644736842105263,,
Bahrain,2007,,,,,,,,0.633333333333333,,
Bahrain,2006,,,,,,,,0.621621621621622,,
Bahrain,2005,,,,,,,,0.601351351351351,,
Bahrain,2004,,,,,,,,0.589041095890411,,
Bahrain,2003,,,,,,,,0.576388888888889,,
Bahrain,2002,,,,,,,,0.563380281690141,,
Bahrain,2001,,,,,,,,0.542253521126761,,
Bahrain,2000,,,,,,,,0.52112676056338,,
Bahrain,1999,,,,,,,,0.5,,
Bahrain,1998,,,,,,,,0.47887323943662,,
Bahrain,1997,,,,,,,,0.457746478873239,,
Bahrain,1996,,,,,,,,0.436619718309859,,
Bahrain,1995,,,,,,,,0.415492957746479,,
Bahrain,1994,,,,,,,,0.394366197183099,,
Bahrain,1993,,,,,,,,0.373239436619718,,
Bahrain,1992,,,,,,,,0.352112676056338,,
Bahrain,1991,,,,,,,,0.340579710144928,,
Bahrain,1990,,,,,,,,0.318840579710145,,
Costa Rica,2020,,,,,,,,59.4373286329808,,
Costa Rica,2019,,,,,,,,59.1167254210732,,
Costa Rica,2018,,,,,,,,58.7961222091657,,
Costa Rica,2017,,,,,,,,58.4757148452801,,
Costa Rica,2016,,,,,,,,58.1551116333725,,
Costa Rica,2015,,,,,,,,57.8345084214649,,
Costa Rica,2014,,,,,,,,57.5139835487662,,
Costa Rica,2013,,,,,,,,57.1934586760674,,
Costa Rica,2012,,,,,,,,56.8729338033686,,
Costa Rica,2011,,,,,,,,56.5524089306698,,
Costa Rica,2010,,,,,,,,56.231884057971,,
Costa Rica,2009,,,,,,,,56.2045045045045,,
Costa Rica,2008,,,,,,,,56.177124951038,,
Costa Rica,2007,,,,,,,,56.1497453975715,,
Costa Rica,2006,,,,,,,,56.122365844105,,
Costa Rica,2005,,,,,,,,56.0949862906385,,
Costa Rica,2004,,,,,,,,56.0676067371719,,
Costa Rica,2003,,,,,,,,56.0402271837054,,
Costa Rica,2002,,,,,,,,56.0128476302389,,
Costa Rica,2001,,,,,,,,55.9854680767724,,
Costa Rica,2000,,,,,,,,55.9580885233059,,
Costa Rica,1999,,,,,,,,56.0563650607129,,
Costa Rica,1998,,,,,,,,56.1546415981199,,
Costa Rica,1997,,,,,,,,56.2529181355268,,
Costa Rica,1996,,,,,,,,56.3511946729338,,
Costa Rica,1995,,,,,,,,56.4494712103408,,
Costa Rica,1994,,,,,,,,56.5477477477477,,
Costa Rica,1993,,,,,,,,56.6460242851547,,
Costa Rica,1992,,,,,,,,56.7443008225617,,
Costa Rica,1991,,,,,,,,56.8425773599687,,
Costa Rica,1990,,,,,,,,56.9408538973756,,
Eritrea,2020,,,,,,,,8.71821523958664,,
Eritrea,2019,,,,,,,,8.74145380877288,,
Eritrea,2018,,,,,,,,8.76775721087697,,
Eritrea,2017,,,,,,,,8.79432689018704,,
Eritrea,2016,,,,,,,,8.81997366660957,,
Eritrea,2015,,,,,,,,8.84524597758958,,
Eritrea,2014,,,,,,,,8.87519711563943,,
Eritrea,2013,,,,,,,,8.90034222261119,,
Eritrea,2012,,,,,,,,8.92402610724028,,
Eritrea,2011,,,,,,,,8.94961638502077,,
Eritrea,2010,,,,,,,,8.97748379233609,,
Eritrea,2009,,,,,,,,9.00325161746643,,
Eritrea,2008,,,,,,,,9.03025466560542,,
Eritrea,2007,,,,,,,,9.0582202286878,,
Eritrea,2006,,,,,,,,9.08647415225366,,
Eritrea,2005,,,,,,,,9.1109855799934,,
Eritrea,2004,,,,,,,,9.14032076920136,,
Eritrea,2003,,,,,,,,10.98,,
Eritrea,2002,,,,,,,,11.0112871287129,,
Eritrea,2001,,,,,,,,11.0425742574257,,
Eritrea,2000,,,,,,,,11.0738613861386,,
Eritrea,1999,,,,,,,,11.1051485148515,,
Eritrea,1998,,,,,,,,11.1364356435644,,
Eritrea,1997,,,,,,,,11.1677227722772,,
Eritrea,1996,,,,,,,,11.1990099009901,,
Eritrea,1995,,,,,,,,11.230297029703,,
Eritrea,1994,,,,,,,,11.2615841584158,,
Eritrea,1993,,,,,,,,11.2928712871287,,
Eritrea,1992,,,,,,,,,,
Eritrea,1991,,,,,,,,,,
Eritrea,1990,,,,,,,,,,
Faroe Islands,2020,,,,,,,,0.0585651537335286,,
Faroe Islands,2019,,,,,,,,0.0573065902578797,,
Faroe Islands,2018,,,,,,,,0.0573065902578797,,
Faroe Islands,2017,,,,,,,,0.0573065902578797,,
Faroe Islands,2016,,,,,,,,0.0573065902578797,,
Faroe Islands,2015,,,,,,,,0.0573065902578797,,
Faroe Islands,2014,,,,,,,,0.0573065902578797,,
Faroe Islands,2013,,,,,,,,0.0573065902578797,,
Faroe Islands,2012,,,,,,,,0.0573065902578797,,
Faroe Islands,2011,,,,,,,,0.0573065902578797,,
Faroe Islands,2010,,,,,,,,0.0573065902578797,,
Faroe Islands,2009,,,,,,,,0.0573065902578797,,
Faroe Islands,2008,,,,,,,,0.0573065902578797,,
Faroe Islands,2007,,,,,,,,0.0573065902578797,,
Faroe Islands,2006,,,,,,,,0.0573065902578797,,
Faroe Islands,2005,,,,,,,,0.0573065902578797,,
Faroe Islands,2004,,,,,,,,0.0573065902578797,,
Faroe Islands,2003,,,,,,,,0.0573065902578797,,
Faroe Islands,2002,,,,,,,,0.0573065902578797,,
Faroe Islands,2001,,,,,,,,0.0573065902578797,,
Faroe Islands,2000,,,,,,,,0.0573065902578797,,
Faroe Islands,1999,,,,,,,,0.0573065902578797,,
Faroe Islands,1998,,,,,,,,0.0573065902578797,,
Faroe Islands,1997,,,,,,,,0.0573065902578797,,
Faroe Islands,1996,,,,,,,,0.0573065902578797,,
Faroe Islands,1995,,,,,,,,0.0573065902578797,,
Faroe Islands,1994,,,,,,,,0.0573065902578797,,
Faroe Islands,1993,,,,,,,,0.0573065902578797,,
Faroe Islands,1992,,,,,,,,0.0573065902578797,,
Faroe Islands,1991,,,,,,,,0.0573065902578797,,
Faroe Islands,1990,,,,,,,,0.0573065902578797,,
Latvia,2020,,,,,,,,54.8094166800579,,
Latvia,2019,,,,,,,,54.7498674208945,,
Latvia,2018,,,,,,,,54.6876757677536,,
Latvia,2017,,,,,,,,54.6254841146126,,
Latvia,2016,,,,,,,,54.5632924614717,,
Latvia,2015,,,,,,,,54.5011008083308,,
Latvia,2014,,,,,,,,54.4390055763575,,
Latvia,2013,,,,,,,,54.3769103443843,,
Latvia,2012,,,,,,,,54.314815112411,,
Latvia,2011,,,,,,,,54.2527198804378,,
Latvia,2010,,,,,,,,54.1906246484645,,
Latvia,2009,,,,,,,,53.9799122567374,,
Latvia,2008,,,,,,,,53.7691998650104,,
Latvia,2007,,,,,,,,53.5584874732833,,
Latvia,2006,,,,,,,,53.3477750815562,,
Latvia,2005,,,,,,,,53.1370626898292,,
Latvia,2004,,,,,,,,52.9263502981021,,
Latvia,2003,,,,,,,,52.715637906375,,
Latvia,2002,,,,,,,,52.504925514648,,
Latvia,2001,,,,,,,,52.2942131229209,,
Latvia,2000,,,,,,,,52.0835007311939,,
Latvia,1999,,,,,,,,51.9742234078455,,
Latvia,1998,,,,,,,,51.8649460844971,,
Latvia,1997,,,,,,,,51.7556687611487,,
Latvia,1996,,,,,,,,51.6463914378003,,
Latvia,1995,,,,,,,,51.5371141144519,,
Latvia,1994,,,,,,,,51.4278367911035,,
Latvia,1993,,,,,,,,51.3185594677552,,
Latvia,1992,,,,,,,,51.2092821444068,,
Latvia,1991,,,,,,,,,,
Latvia,1990,,,,,,,,,,
Paraguay,2020,,,,,,,,40.5292222501888,,
Paraguay,2019,,,,,,,,41.2323181474956,,
Paraguay,2018,,,,,,,,41.9353888749056,,
Paraguay,2017,,,,,,,,42.6384847722124,,
Paraguay,2016,,,,,,,,43.6273093380317,,
Paraguay,2015,,,,,,,,44.0446513969293,,
Paraguay,2014,,,,,,,,45.0873244399698,,
Paraguay,2013,,,,,,,,46.1299974830103,,
Paraguay,2012,,,,,,,,47.1726705260508,,
Paraguay,2011,,,,,,,,48.2153435690914,,
Paraguay,2010,,,,,,,,49.2580166121319,,
Paraguay,2009,,,,,,,,50.1191895293229,,
Paraguay,2008,,,,,,,,50.980362446514,,
Paraguay,2007,,,,,,,,51.841535363705,,
Paraguay,2006,,,,,,,,52.702708280896,,
Paraguay,2005,,,,,,,,53.5638811980871,,
Paraguay,2004,,,,,,,,54.4250541152781,,
Paraguay,2003,,,,,,,,55.2862270324692,,
Paraguay,2002,,,,,,,,56.1473999496602,,
Paraguay,2001,,,,,,,,57.0085728668512,,
Paraguay,2000,,,,,,,,57.8697457840423,,
Paraguay,1999,,,,,,,,58.512637805185,,
Paraguay,1998,,,,,,,,59.1555298263277,,
Paraguay,1997,,,,,,,,59.7984218474704,,
Paraguay,1996,,,,,,,,60.4413138686131,,
Paraguay,1995,,,,,,,,61.0842058897559,,
Paraguay,1994,,,,,,,,61.7270979108986,,
Paraguay,1993,,,,,,,,62.3699899320413,,
Paraguay,1992,,,,,,,,63.012881953184,,
Paraguay,1991,,,,,,,,63.6557739743267,,
Paraguay,1990,,,,,,,,64.2986659954694,,
French Polynesia,2020,,,,,,,,43.0596369922213,,
French Polynesia,2019,,,,,,,,43.0596369922213,,
French Polynesia,2018,,,,,,,,43.0596369922213,,
French Polynesia,2017,,,,,,,,43.0596369922213,,
French Polynesia,2016,,,,,,,,43.0596369922213,,
French Polynesia,2015,,,,,,,,43.0596369922213,,
French Polynesia,2014,,,,,,,,43.0596369922213,,
French Polynesia,2013,,,,,,,,43.0596369922213,,
French Polynesia,2012,,,,,,,,43.0596369922213,,
French Polynesia,2011,,,,,,,,43.0596369922213,,
French Polynesia,2010,,,,,,,,43.0596369922213,,
French Polynesia,2009,,,,,,,,43.0334197637568,,
French Polynesia,2008,,,,,,,,43.0072025352924,,
French Polynesia,2007,,,,,,,,42.980985306828,,
French Polynesia,2006,,,,,,,,42.9547680783636,,
French Polynesia,2005,,,,,,,,42.9285508498992,,
French Polynesia,2004,,,,,,,,42.9023336214347,,
French Polynesia,2003,,,,,,,,42.8761163929703,,
French Polynesia,2002,,,,,,,,42.8498991645059,,
French Polynesia,2001,,,,,,,,42.8236819360415,,
French Polynesia,2000,,,,,,,,42.7974647075771,,
